dataset,k,ks,order,scaling,metric,mean,std
house_16H,4,144,1,learned,r2,0.4465267535958663,0.08465016810849689
house_16H,4,144,1,no_scaling,r2,0.43934972604355893,0.09226617942679759
house_16H,4,144,2,learned,r2,0.435368106523884,0.08074690309401601
house_16H,4,144,2,no_scaling,r2,0.4396660091286798,0.09223397106587078
house_16H,4,146,1,learned,r2,0.4309907303096273,0.08736857690603766
house_16H,4,146,1,no_scaling,r2,0.439553547839797,0.09208471211094649
house_16H,4,146,2,learned,r2,0.4395337631565231,0.09141631268143992
house_16H,4,146,2,no_scaling,r2,0.43971237620032894,0.09205857784419054
house_16H,4,151,1,learned,r2,0.44387633147342365,0.0871807892593991
house_16H,4,151,1,no_scaling,r2,0.43944550820074363,0.09198628797808593
house_16H,4,151,2,learned,r2,0.4323972781011731,0.08498757094156174
house_16H,4,151,2,no_scaling,r2,0.43972493962617526,0.09198217507645375
house_16H,4,157,1,learned,r2,0.44269734506422703,0.07616228972707881
house_16H,4,157,1,no_scaling,r2,0.4410500645963453,0.09207832815317614
house_16H,4,157,2,learned,r2,0.4432798894100465,0.08201382192719536
house_16H,4,157,2,no_scaling,r2,0.4413778793897122,0.09201776273745588
house_16H,4,172,1,learned,r2,0.4390908126385936,0.07989107358310699
house_16H,4,172,1,no_scaling,r2,0.4410187090528071,0.0879719537942598
house_16H,4,172,2,learned,r2,0.4438736339967514,0.08357566076853744
house_16H,4,172,2,no_scaling,r2,0.4412809160575515,0.08791946135020297
house_16H,4,174,1,learned,r2,0.43760373488990156,0.07604980335079185
house_16H,4,174,1,no_scaling,r2,0.4382399116021077,0.09117349739884516
house_16H,4,174,2,learned,r2,0.4364542994176602,0.08670024562853539
house_16H,4,174,2,no_scaling,r2,0.4385985267228089,0.09116807448731801
house_16H,4,246,1,learned,r2,0.44928796636262813,0.07440833439114006
house_16H,4,246,1,no_scaling,r2,0.4462798052211995,0.08598309532735476
house_16H,4,246,2,learned,r2,0.45091587459507815,0.0767004122897163
house_16H,4,246,2,no_scaling,r2,0.44630581646361145,0.08606711423867323
house_16H,4,248,1,learned,r2,0.46003013689117245,0.07062550647641276
house_16H,4,248,1,no_scaling,r2,0.4466915941848243,0.0859179514960093
house_16H,4,248,2,learned,r2,0.4485201206236692,0.0770984857897076
house_16H,4,248,2,no_scaling,r2,0.44684584113124914,0.08593942876524342
house_16H,4,261,1,learned,r2,0.4472817449527214,0.08396693403855109
house_16H,4,261,1,no_scaling,r2,0.4466475389464669,0.08522587913623411
house_16H,4,261,2,learned,r2,0.45480788665249533,0.0699066498008879
house_16H,4,261,2,no_scaling,r2,0.44674664094354133,0.0853509973611821
house_16H,10,248,1,learned,r2,0.4638881227392739,0.0761347262192908
Bike_Sharing_Demand,3,22,1,learned,r2,0.5924832326309889,0.029970373772322183
Bike_Sharing_Demand,3,22,1,no_scaling,r2,0.5217052758585898,0.02460566823837218
Bike_Sharing_Demand,3,22,2,learned,r2,0.5745481243579139,0.05475978400612813
Bike_Sharing_Demand,3,22,2,no_scaling,r2,0.5216771634208387,0.024597157497045656
Bike_Sharing_Demand,3,23,1,learned,r2,0.5925526407151626,0.04453801636690088
Bike_Sharing_Demand,3,23,1,no_scaling,r2,0.5175625090252107,0.031421360802937615
Bike_Sharing_Demand,3,23,2,learned,r2,0.5795813038939628,0.059794175473538276
Bike_Sharing_Demand,3,23,2,no_scaling,r2,0.5175973781931187,0.0313500661642069
Bike_Sharing_Demand,3,28,1,learned,r2,0.5993717005282523,0.04345132163593494
Bike_Sharing_Demand,3,28,1,no_scaling,r2,0.5416450114002546,0.028428830050812925
Bike_Sharing_Demand,3,28,2,learned,r2,0.6138733387260303,0.03515157466074778
Bike_Sharing_Demand,3,28,2,no_scaling,r2,0.5416488725151278,0.028365926770642792
Bike_Sharing_Demand,3,37,1,learned,r2,0.6242789817711899,0.03350105110952116
Bike_Sharing_Demand,3,37,1,no_scaling,r2,0.5630297353533379,0.02718282631037148
Bike_Sharing_Demand,3,37,2,learned,r2,0.6111555911870854,0.044669220649131515
Bike_Sharing_Demand,3,37,2,no_scaling,r2,0.5630376271667007,0.02711005226692238
Bike_Sharing_Demand,3,40,1,learned,r2,0.6222037778761444,0.03229666403905185
Bike_Sharing_Demand,3,40,1,no_scaling,r2,0.5667511777044208,0.024920574776575635
Bike_Sharing_Demand,3,40,2,learned,r2,0.6089048055008925,0.02839859356475381
Bike_Sharing_Demand,3,40,2,no_scaling,r2,0.5667343368565505,0.02491262388831171
Bike_Sharing_Demand,3,44,1,learned,r2,0.613979937981136,0.04589497254382056
Bike_Sharing_Demand,3,44,1,no_scaling,r2,0.5694929086615492,0.024345743887006978
Bike_Sharing_Demand,3,44,2,learned,r2,0.6336072374050563,0.03325299635456872
Bike_Sharing_Demand,3,44,2,no_scaling,r2,0.5694840986778298,0.024325772108479603
Bike_Sharing_Demand,3,47,1,learned,r2,0.5964423719418247,0.05279779431782966
Bike_Sharing_Demand,3,47,1,no_scaling,r2,0.5702932183816581,0.02405960053626267
Bike_Sharing_Demand,3,47,2,learned,r2,0.6327412291083357,0.032740769815734386
Bike_Sharing_Demand,3,47,2,no_scaling,r2,0.5703300423395881,0.02400509940937679
Bike_Sharing_Demand,3,48,1,learned,r2,0.6128521703162381,0.0463824691265598
Bike_Sharing_Demand,3,48,1,no_scaling,r2,0.5706810491489559,0.02356487517934875
Bike_Sharing_Demand,3,48,2,learned,r2,0.6331546389280642,0.04002199545200104
Bike_Sharing_Demand,3,48,2,no_scaling,r2,0.5706823638132146,0.023497334046520064
Bike_Sharing_Demand,3,50,1,learned,r2,0.627330821477286,0.03532884545332716
Bike_Sharing_Demand,3,50,1,no_scaling,r2,0.5711758816614232,0.024235175081890114
Bike_Sharing_Demand,3,50,2,learned,r2,0.6288363374118504,0.03698599500780886
Bike_Sharing_Demand,3,50,2,no_scaling,r2,0.5711592195637026,0.024201468282441255
Bike_Sharing_Demand,3,53,1,learned,r2,0.623367051344235,0.04087695069315413
Bike_Sharing_Demand,3,53,1,no_scaling,r2,0.5731354343542943,0.023967000341502315
Bike_Sharing_Demand,3,53,2,learned,r2,0.627331492987192,0.041810147945310586
Bike_Sharing_Demand,3,53,2,no_scaling,r2,0.5731467506234116,0.02391313707242689
Bike_Sharing_Demand,3,56,1,learned,r2,0.6149984731374131,0.04552389156195555
Bike_Sharing_Demand,3,56,1,no_scaling,r2,0.5744222499612966,0.023477396430288854
Bike_Sharing_Demand,3,56,2,learned,r2,0.6288157419637019,0.042417929484775165
Bike_Sharing_Demand,3,56,2,no_scaling,r2,0.5744162748407496,0.02345850490898761
Bike_Sharing_Demand,3,76,1,learned,r2,0.6248797262046581,0.04191352313736997
Bike_Sharing_Demand,3,76,1,no_scaling,r2,0.5807094811258111,0.022771595509140954
Bike_Sharing_Demand,3,76,2,learned,r2,0.6299718078144172,0.04166860484047831
Bike_Sharing_Demand,3,76,2,no_scaling,r2,0.5807134734086219,0.022762066076130783
Bike_Sharing_Demand,3,78,1,learned,r2,0.626857613115308,0.034194590106874964
Bike_Sharing_Demand,3,78,1,no_scaling,r2,0.5807078018615478,0.022883042528117077
Bike_Sharing_Demand,3,78,2,learned,r2,0.6293206680406196,0.03489147110957524
Bike_Sharing_Demand,3,78,2,no_scaling,r2,0.5806930704481367,0.022867339806424965
Bike_Sharing_Demand,3,80,1,learned,r2,0.6311177204708215,0.04385756578985088
Bike_Sharing_Demand,3,80,1,no_scaling,r2,0.580886418248748,0.022871201274941997
Bike_Sharing_Demand,3,80,2,learned,r2,0.6190668714663686,0.04672820725423013
Bike_Sharing_Demand,3,80,2,no_scaling,r2,0.5808946298147505,0.022842359248267628
Bike_Sharing_Demand,3,82,1,learned,r2,0.6397786558274253,0.02031398392005889
Bike_Sharing_Demand,3,82,1,no_scaling,r2,0.5818022410169262,0.022385693777472637
Bike_Sharing_Demand,3,82,2,learned,r2,0.6367426489939452,0.036524419121313836
Bike_Sharing_Demand,3,82,2,no_scaling,r2,0.5818015130416242,0.022371141795394053
Bike_Sharing_Demand,3,90,1,learned,r2,0.6258139146462247,0.02363116991354664
Bike_Sharing_Demand,3,90,1,no_scaling,r2,0.5812420996401154,0.02252000653449978
Bike_Sharing_Demand,3,90,2,learned,r2,0.632384351267986,0.03965392374317793
Bike_Sharing_Demand,3,90,2,no_scaling,r2,0.581239364666273,0.02249429559392742
Bike_Sharing_Demand,3,92,1,learned,r2,0.6249151624115197,0.035542519299150296
Bike_Sharing_Demand,3,92,1,no_scaling,r2,0.5812822671783283,0.02301720412677963
Bike_Sharing_Demand,3,92,2,learned,r2,0.615493892501969,0.04155711704084463
Bike_Sharing_Demand,3,92,2,no_scaling,r2,0.5812747498326585,0.022991013754831303
Bike_Sharing_Demand,3,93,1,learned,r2,0.6235773853607447,0.03607437049149923
Bike_Sharing_Demand,3,93,1,no_scaling,r2,0.581394544272932,0.022981657686575653
Bike_Sharing_Demand,3,93,2,learned,r2,0.6413912193775093,0.030530918613258656
Bike_Sharing_Demand,3,93,2,no_scaling,r2,0.5813872087195934,0.02294695607992493
Bike_Sharing_Demand,3,94,1,learned,r2,0.6330454804797723,0.03161216708126254
Bike_Sharing_Demand,3,94,1,no_scaling,r2,0.5822108997760134,0.022309501757891106
Bike_Sharing_Demand,3,94,2,learned,r2,0.6405429423978626,0.03541564492832348
Bike_Sharing_Demand,3,94,2,no_scaling,r2,0.582216037276732,0.02227259484998655
Bike_Sharing_Demand,3,102,1,learned,r2,0.6251967782526455,0.04197276070728854
Bike_Sharing_Demand,3,102,1,no_scaling,r2,0.5830610659580422,0.021563064825606198
Bike_Sharing_Demand,3,102,2,learned,r2,0.6364791203732377,0.03416405401221068
Bike_Sharing_Demand,3,102,2,no_scaling,r2,0.583065926964904,0.02154709292436362
Bike_Sharing_Demand,4,22,1,learned,r2,0.5927408493246137,0.03993666265525587
Bike_Sharing_Demand,4,22,1,no_scaling,r2,0.5375930420338048,0.02400778055736686
Bike_Sharing_Demand,4,22,2,learned,r2,0.6041980385443265,0.04645995524974913
Bike_Sharing_Demand,4,22,2,no_scaling,r2,0.5374974231317695,0.024005361252194445
Bike_Sharing_Demand,4,23,1,learned,r2,0.6090861719552789,0.02991953468406184
Bike_Sharing_Demand,4,23,1,no_scaling,r2,0.538922915536211,0.022261782929307833
Bike_Sharing_Demand,4,23,2,learned,r2,0.5993980508992671,0.05013347181624332
Bike_Sharing_Demand,4,23,2,no_scaling,r2,0.5389423122640011,0.02221672345801212
Bike_Sharing_Demand,4,28,1,learned,r2,0.6112854628933073,0.053392538890272526
Bike_Sharing_Demand,4,28,1,no_scaling,r2,0.5601463480807534,0.024002014319590023
Bike_Sharing_Demand,4,28,2,learned,r2,0.6268706477538306,0.02358152993986725
Bike_Sharing_Demand,4,28,2,no_scaling,r2,0.5601332156870411,0.023972835994122654
Bike_Sharing_Demand,4,37,1,learned,r2,0.6388808866848932,0.03798019509572671
Bike_Sharing_Demand,4,37,1,no_scaling,r2,0.5774108819943218,0.02190003771396418
Bike_Sharing_Demand,4,37,2,learned,r2,0.6284838433720993,0.05311474999923224
Bike_Sharing_Demand,4,37,2,no_scaling,r2,0.5773733000731396,0.0218632117340877
Bike_Sharing_Demand,4,40,1,learned,r2,0.6340061978636765,0.0386728244333936
Bike_Sharing_Demand,4,40,1,no_scaling,r2,0.5807043538444556,0.02070461314381144
Bike_Sharing_Demand,4,40,2,learned,r2,0.6376687826023109,0.03716345223847146
Bike_Sharing_Demand,4,40,2,no_scaling,r2,0.5807062786456292,0.02068254210078066
Bike_Sharing_Demand,4,44,1,learned,r2,0.6482034207290279,0.028916552095020556
Bike_Sharing_Demand,4,44,1,no_scaling,r2,0.5838350943525262,0.019931117040735715
Bike_Sharing_Demand,4,44,2,learned,r2,0.6352953062038234,0.03777524302043022
Bike_Sharing_Demand,4,44,2,no_scaling,r2,0.5837677352513422,0.019910845674401274
Bike_Sharing_Demand,4,47,1,learned,r2,0.6455541402084133,0.02725846387122021
Bike_Sharing_Demand,4,47,1,no_scaling,r2,0.5858107037583802,0.018897951214361868
Bike_Sharing_Demand,4,47,2,learned,r2,0.6465809292527973,0.02341317488946146
Bike_Sharing_Demand,4,47,2,no_scaling,r2,0.5858266232858729,0.018884141592349274
Bike_Sharing_Demand,4,48,1,learned,r2,0.6306656645319673,0.039574663265004584
Bike_Sharing_Demand,4,48,1,no_scaling,r2,0.586484549614602,0.018254347164378636
Bike_Sharing_Demand,4,48,2,learned,r2,0.631882605597534,0.034034353190224596
Bike_Sharing_Demand,4,48,2,no_scaling,r2,0.5864368240805382,0.018223218546581748
Bike_Sharing_Demand,4,50,1,learned,r2,0.6287672870492577,0.04684167674317243
Bike_Sharing_Demand,4,50,1,no_scaling,r2,0.5868678390891944,0.018605722600852845
Bike_Sharing_Demand,4,50,2,learned,r2,0.6276165556910069,0.041890415515390474
Bike_Sharing_Demand,4,50,2,no_scaling,r2,0.5868363343438474,0.018579174688317407
Bike_Sharing_Demand,4,53,1,learned,r2,0.639197640901442,0.03499262284321249
Bike_Sharing_Demand,4,53,1,no_scaling,r2,0.5883790110594002,0.018249865202524213
Bike_Sharing_Demand,4,53,2,learned,r2,0.6479615393608703,0.02490594255799291
Bike_Sharing_Demand,4,53,2,no_scaling,r2,0.5883442191192372,0.01824135836832928
Bike_Sharing_Demand,4,56,1,learned,r2,0.6372382916442536,0.03484566636709044
Bike_Sharing_Demand,4,56,1,no_scaling,r2,0.5887907629947967,0.01817438241793652
Bike_Sharing_Demand,4,56,2,learned,r2,0.647069893902839,0.023910444018403077
Bike_Sharing_Demand,4,56,2,no_scaling,r2,0.5887097972771504,0.01821226257026112
Bike_Sharing_Demand,4,76,1,learned,r2,0.6448496255422038,0.04093784825576968
Bike_Sharing_Demand,4,76,1,no_scaling,r2,0.5913761799415045,0.02085717188075048
Bike_Sharing_Demand,4,76,2,learned,r2,0.6592625511883641,0.027444623651036545
Bike_Sharing_Demand,4,76,2,no_scaling,r2,0.5913806307219722,0.020867217429526883
Bike_Sharing_Demand,4,78,1,learned,r2,0.6329573072957186,0.0351599958885545
Bike_Sharing_Demand,4,78,1,no_scaling,r2,0.5910239250082536,0.021279330326938933
Bike_Sharing_Demand,4,78,2,learned,r2,0.6546034885397031,0.03142184446431594
Bike_Sharing_Demand,4,78,2,no_scaling,r2,0.5910047592927028,0.021298181567484687
Bike_Sharing_Demand,4,80,1,learned,r2,0.6301393724099753,0.04815298339345607
Bike_Sharing_Demand,4,80,1,no_scaling,r2,0.5914578099960756,0.02107851851513661
Bike_Sharing_Demand,4,80,2,learned,r2,0.6460933422378903,0.028675583272516694
Bike_Sharing_Demand,4,80,2,no_scaling,r2,0.5914508439476791,0.02110273016386097
Bike_Sharing_Demand,4,82,1,learned,r2,0.6268467768659879,0.0331272766621515
Bike_Sharing_Demand,4,82,1,no_scaling,r2,0.5915287582437305,0.021292206003074642
Bike_Sharing_Demand,4,82,2,learned,r2,0.6353517180478511,0.048761162656237804
Bike_Sharing_Demand,4,82,2,no_scaling,r2,0.5915149163848776,0.02134147819053029
Bike_Sharing_Demand,4,90,1,learned,r2,0.6317769180941925,0.034626755176228985
Bike_Sharing_Demand,4,90,1,no_scaling,r2,0.5930727452664227,0.018572917767173708
Bike_Sharing_Demand,4,90,2,learned,r2,0.6517039265906666,0.0324410918119304
Bike_Sharing_Demand,4,90,2,no_scaling,r2,0.5930235000972199,0.01863318158412138
Bike_Sharing_Demand,4,92,1,learned,r2,0.6429339328697397,0.03901537913158566
Bike_Sharing_Demand,4,92,1,no_scaling,r2,0.5932919198208526,0.01876821208097684
Bike_Sharing_Demand,4,92,2,learned,r2,0.6482082518777492,0.03959700244578418
Bike_Sharing_Demand,4,92,2,no_scaling,r2,0.5932398178651873,0.018824336176696203
Bike_Sharing_Demand,4,93,1,learned,r2,0.6600995860217087,0.029030163485386635
Bike_Sharing_Demand,4,93,1,no_scaling,r2,0.5935224365072906,0.018599804299308225
Bike_Sharing_Demand,4,93,2,learned,r2,0.6408254234496371,0.0441662798313626
Bike_Sharing_Demand,4,93,2,no_scaling,r2,0.5935001536279149,0.018612716755438654
Bike_Sharing_Demand,4,94,1,learned,r2,0.6569030564535935,0.03104684631330495
Bike_Sharing_Demand,4,94,1,no_scaling,r2,0.5935183930725414,0.01942220108520562
Bike_Sharing_Demand,4,94,2,learned,r2,0.6517555737039629,0.04189125409063445
Bike_Sharing_Demand,4,94,2,no_scaling,r2,0.5935199598380307,0.019421434548313285
Bike_Sharing_Demand,4,102,1,learned,r2,0.6419520912693033,0.04129819166960679
Bike_Sharing_Demand,4,102,1,no_scaling,r2,0.5931450166343518,0.020503609005221676
Bike_Sharing_Demand,4,102,2,learned,r2,0.6427310304022603,0.037896016001465124
Bike_Sharing_Demand,4,102,2,no_scaling,r2,0.5931330919636585,0.020562821886092594
Bike_Sharing_Demand,7,93,1,learned,r2,0.6663733774456837,0.030596971576652768
house_sales,3,37,1,learned,r2,0.822004332671215,0.011259947786914823
house_sales,3,37,1,no_scaling,r2,0.7492797769521484,0.028100801342360166
house_sales,3,37,2,learned,r2,0.8181583430739817,0.022722484222316004
house_sales,3,37,2,no_scaling,r2,0.7492801376143576,0.028101203471455168
house_sales,3,42,1,learned,r2,0.8308552068388705,0.01532096250148573
house_sales,3,42,1,no_scaling,r2,0.7616062147994691,0.016637142532793078
house_sales,3,42,2,learned,r2,0.8375359708572494,0.007786039817328889
house_sales,3,42,2,no_scaling,r2,0.7616059035311672,0.01663723917112438
house_sales,3,53,1,learned,r2,0.8473504458827232,0.007036164586462032
house_sales,3,53,1,no_scaling,r2,0.7824345218774926,0.011276965240443764
house_sales,3,53,2,learned,r2,0.8476201573880132,0.009091528339809914
house_sales,3,53,2,no_scaling,r2,0.7824343616473299,0.01127708059769896
house_sales,3,71,1,learned,r2,0.8566358895585198,0.010449431855605668
house_sales,3,71,1,no_scaling,r2,0.7979337848645625,0.010707301236230262
house_sales,3,71,2,learned,r2,0.8577781791165109,0.007497551261449108
house_sales,3,71,2,no_scaling,r2,0.7979338971212758,0.010707290402391111
house_sales,3,84,1,learned,r2,0.8604229297698123,0.00897126113218509
house_sales,3,84,1,no_scaling,r2,0.8032022741224575,0.010561065032380202
house_sales,3,84,2,learned,r2,0.8609020946340691,0.010350553162630246
house_sales,3,84,2,no_scaling,r2,0.8032022979592499,0.010561038939956975
house_sales,3,86,1,learned,r2,0.8615704728925859,0.008953397348306717
house_sales,3,86,1,no_scaling,r2,0.8036602906598513,0.010533086569096796
house_sales,3,86,2,learned,r2,0.8615713906069239,0.009073607078153953
house_sales,3,86,2,no_scaling,r2,0.8036603663245628,0.010533113317493972
house_sales,3,87,1,learned,r2,0.8628206222468491,0.010390780959683567
house_sales,3,87,1,no_scaling,r2,0.8037924932245175,0.010081041756738532
house_sales,3,87,2,learned,r2,0.8625105586838266,0.007645752304275618
house_sales,3,87,2,no_scaling,r2,0.8037925312272703,0.01008096374661032
house_sales,3,96,1,learned,r2,0.8607880827936663,0.012077444216564056
house_sales,3,96,1,no_scaling,r2,0.8063172239709268,0.011225250204336885
house_sales,3,96,2,learned,r2,0.8626143570459328,0.008306570826389312
house_sales,3,96,2,no_scaling,r2,0.8063172991056126,0.011225440428349812
house_sales,3,102,1,learned,r2,0.8637861707337249,0.008001998859123043
house_sales,3,102,1,no_scaling,r2,0.8074774666182906,0.01033569056173944
house_sales,3,102,2,learned,r2,0.8638500849725645,0.00809824428162399
house_sales,3,102,2,no_scaling,r2,0.8074775304765003,0.010335695243067124
house_sales,3,128,1,learned,r2,0.8675869716390936,0.007065650197659845
house_sales,3,128,1,no_scaling,r2,0.8096448795869096,0.010004526792474775
house_sales,3,128,2,learned,r2,0.8678305032248586,0.00931570923047618
house_sales,3,128,2,no_scaling,r2,0.8096448230289919,0.010004556782352987
house_sales,3,176,1,learned,r2,0.8698536078737364,0.0077700574081924914
house_sales,3,176,1,no_scaling,r2,0.8110334437149053,0.010091336682104567
house_sales,3,176,2,learned,r2,0.8686266417878887,0.007513414735191441
house_sales,3,176,2,no_scaling,r2,0.8110335049743457,0.010091303782238796
house_sales,3,195,1,learned,r2,0.8692181515305709,0.007601195510709077
house_sales,3,195,1,no_scaling,r2,0.8105863672523755,0.009963995254594845
house_sales,3,195,2,learned,r2,0.8691031334486427,0.008514331131001971
house_sales,3,195,2,no_scaling,r2,0.8105863937150051,0.009963976567654458
house_sales,3,206,1,learned,r2,0.8701540822092166,0.00680638463373378
house_sales,3,206,1,no_scaling,r2,0.8109131266803804,0.010009233838541364
house_sales,3,206,2,learned,r2,0.8689665299650171,0.011046907065275927
house_sales,3,206,2,no_scaling,r2,0.8109130616715945,0.01000926350652275
house_sales,3,221,1,learned,r2,0.8691036113182274,0.010134130484835241
house_sales,3,221,1,no_scaling,r2,0.8115255276257282,0.009762222937749802
house_sales,3,221,2,learned,r2,0.869869039119622,0.008656473759805576
house_sales,3,221,2,no_scaling,r2,0.8115254675914809,0.009762240942924183
house_sales,3,229,1,learned,r2,0.8700174943214126,0.008704454541971073
house_sales,3,229,1,no_scaling,r2,0.8114146302913374,0.009996470072608905
house_sales,3,229,2,learned,r2,0.8693744246147839,0.009272685504621427
house_sales,3,229,2,no_scaling,r2,0.8114146988967667,0.009996357725411471
house_sales,3,242,1,learned,r2,0.8708558421264643,0.007615206100834868
house_sales,3,242,1,no_scaling,r2,0.8107803909281557,0.010674970612519968
house_sales,3,242,2,learned,r2,0.8705758606448735,0.00840434456838113
house_sales,3,242,2,no_scaling,r2,0.8107803428531059,0.010675002140323922
house_sales,3,244,1,learned,r2,0.8704169334935632,0.008001854118149316
house_sales,3,244,1,no_scaling,r2,0.8107486993757662,0.010537098744419233
house_sales,3,244,2,learned,r2,0.8708709853735167,0.009655826579405554
house_sales,3,244,2,no_scaling,r2,0.8107487653238596,0.01053709267849604
house_sales,3,248,1,learned,r2,0.8713835283779664,0.007871315710899345
house_sales,3,248,1,no_scaling,r2,0.8107358371675945,0.010510624861228808
house_sales,3,248,2,learned,r2,0.8714679849398397,0.008114259894049215
house_sales,3,248,2,no_scaling,r2,0.8107358473234662,0.0105106215119105
house_sales,3,249,1,learned,r2,0.8711277692617161,0.007685918728145418
house_sales,3,249,1,no_scaling,r2,0.8106441120516401,0.010481007714112011
house_sales,3,249,2,learned,r2,0.8692740910207967,0.010948817651273824
house_sales,3,249,2,no_scaling,r2,0.8106440966536793,0.01048105646106627
house_sales,3,258,1,learned,r2,0.8707270715256087,0.007171146306620703
house_sales,3,258,1,no_scaling,r2,0.8107060484947576,0.010613724606771256
house_sales,3,258,2,learned,r2,0.8690129085446875,0.008149615880265032
house_sales,3,258,2,no_scaling,r2,0.8107060431039086,0.010613730758878472
house_sales,4,37,1,learned,r2,0.8275899482348577,0.022168196526798318
house_sales,4,37,1,no_scaling,r2,0.7633643233655188,0.019701818517979103
house_sales,4,37,2,learned,r2,0.8333862881421913,0.010554614213518035
house_sales,4,37,2,no_scaling,r2,0.7633641862998916,0.019702425681568936
house_sales,4,42,1,learned,r2,0.8408348703070775,0.01057395830222706
house_sales,4,42,1,no_scaling,r2,0.7746368101011374,0.012624972246546138
house_sales,4,42,2,learned,r2,0.8426451704591637,0.008703427529168544
house_sales,4,42,2,no_scaling,r2,0.7746366828544103,0.012624850383336104
house_sales,4,53,1,learned,r2,0.8528430571838275,0.008572618551187015
house_sales,4,53,1,no_scaling,r2,0.7937966463969516,0.00952651831102945
house_sales,4,53,2,learned,r2,0.8509861437548565,0.016072598338584255
house_sales,4,53,2,no_scaling,r2,0.7937972408749367,0.009525577480311388
house_sales,4,71,1,learned,r2,0.8601580645720427,0.011931238850307013
house_sales,4,71,1,no_scaling,r2,0.8075308606374223,0.009060289153050126
house_sales,4,71,2,learned,r2,0.8625779966868153,0.007809840071255991
house_sales,4,71,2,no_scaling,r2,0.8075309442907409,0.009060221298941845
house_sales,4,84,1,learned,r2,0.863886098656031,0.010167091241880926
house_sales,4,84,1,no_scaling,r2,0.8111941375742033,0.009589042802415456
house_sales,4,84,2,learned,r2,0.8642070775017527,0.010189320033281513
house_sales,4,84,2,no_scaling,r2,0.8111941986280226,0.009589107173443327
house_sales,4,86,1,learned,r2,0.8660978302526013,0.008594972417933975
house_sales,4,86,1,no_scaling,r2,0.8117686303983657,0.009638981874284313
house_sales,4,86,2,learned,r2,0.864100026094053,0.009253826373461756
house_sales,4,86,2,no_scaling,r2,0.8117686886533528,0.009639035575994208
house_sales,4,87,1,learned,r2,0.8655753585955106,0.010019916951902576
house_sales,4,87,1,no_scaling,r2,0.8119496396944262,0.009439007415753462
house_sales,4,87,2,learned,r2,0.8660923087758331,0.008293026825590893
house_sales,4,87,2,no_scaling,r2,0.8119497298833777,0.009438987677599143
house_sales,4,96,1,learned,r2,0.8671726815425602,0.009698278608797559
house_sales,4,96,1,no_scaling,r2,0.8136713414875759,0.01009119159074479
house_sales,4,96,2,learned,r2,0.8682085773230078,0.007084442845102638
house_sales,4,96,2,no_scaling,r2,0.8136713755299624,0.010091289975252757
house_sales,4,102,1,learned,r2,0.8676993272454171,0.008838927428600636
house_sales,4,102,1,no_scaling,r2,0.8148602389625473,0.009487047140945698
house_sales,4,102,2,learned,r2,0.8680995056237686,0.007725484328332351
house_sales,4,102,2,no_scaling,r2,0.8148603792148821,0.009487099058956651
house_sales,4,128,1,learned,r2,0.8692514050900961,0.008899859080796664
house_sales,4,128,1,no_scaling,r2,0.8176336526498778,0.009186660507647201
house_sales,4,128,2,learned,r2,0.8704710797781268,0.007909714293004357
house_sales,4,128,2,no_scaling,r2,0.8176336579900256,0.009186600403916268
house_sales,4,176,1,learned,r2,0.8716904573914128,0.009216930277092004
house_sales,4,176,1,no_scaling,r2,0.8194546979538255,0.008670560758144975
house_sales,4,176,2,learned,r2,0.8725761604914117,0.009169255778492251
house_sales,4,176,2,no_scaling,r2,0.8194547187756681,0.008670520882432824
house_sales,4,195,1,learned,r2,0.8725067422456922,0.008182524735237623
house_sales,4,195,1,no_scaling,r2,0.8194212714283676,0.00824153899277016
house_sales,4,195,2,learned,r2,0.873470619215419,0.008595793174272882
house_sales,4,195,2,no_scaling,r2,0.8194212862162807,0.008241479354178969
house_sales,4,206,1,learned,r2,0.873176827553403,0.007605673371538021
house_sales,4,206,1,no_scaling,r2,0.8194773531615482,0.008181195475720531
house_sales,4,206,2,learned,r2,0.8735895241674605,0.008189234705804795
house_sales,4,206,2,no_scaling,r2,0.8194772990613759,0.008181197784883137
house_sales,4,221,1,learned,r2,0.8730005901180125,0.007241325610610464
house_sales,4,221,1,no_scaling,r2,0.8200234254574358,0.008372028776253617
house_sales,4,221,2,learned,r2,0.8737962388759423,0.007470328642909906
house_sales,4,221,2,no_scaling,r2,0.8200233930799425,0.008372064790792024
house_sales,4,229,1,learned,r2,0.8747147717878876,0.006671495703679213
house_sales,4,229,1,no_scaling,r2,0.8200358436376162,0.008350006383641048
house_sales,4,229,2,learned,r2,0.8750785393688301,0.007748305109758383
house_sales,4,229,2,no_scaling,r2,0.8200358838340616,0.008349946495320016
house_sales,4,242,1,learned,r2,0.8739326173079147,0.007783175088460563
house_sales,4,242,1,no_scaling,r2,0.8196915640434271,0.007924772461288258
house_sales,4,242,2,learned,r2,0.8741754931488221,0.007318539729808406
house_sales,4,242,2,no_scaling,r2,0.8196915241072231,0.007924817139204834
house_sales,4,244,1,learned,r2,0.8744710700837581,0.007419128502971546
house_sales,4,244,1,no_scaling,r2,0.8195977983873028,0.007818241004485832
house_sales,4,244,2,learned,r2,0.87413539491153,0.00868511640703
house_sales,4,244,2,no_scaling,r2,0.8195978455242667,0.007818225296991504
house_sales,4,248,1,learned,r2,0.8752975537020685,0.006218442983502131
house_sales,4,248,1,no_scaling,r2,0.8195890292669962,0.007940377136152175
